idx,class,conversation
4509,일상 대화,"나 어제 친구랑 말다툼했는데 먼저 사과해야 할지 고민이야.\n네가 생각했을 때 네 잘못이 조금이라도 있다면 먼저 다가가는 게 좋아.\n근데 그 친구가 먼저 날 화나게 했어. 사과하면 내가 지는 기분이 들까 봐.\n관계에서 이기고 지는 게 어디 있어. 소중한 친구라면 자존심 좀 버려도 돼.\n맞아. 시간이 길어질수록 화해하기 더 힘들어져. 그냥 툭 던지듯이 연락해 봐.\n미안하다고 직접 말하기 힘들면 가벼운 기프티콘 하나 보내는 건 어때?\n오, 커피 쿠폰 보내면서 얘기 좀 하자고 하면 자연스럽겠다.\n그래. 먼저 손 내미는 사람이 더 용기 있고 멋진 사람이야.\n알겠어. 지금 바로 카톡 보내봐야겠다. 조언해 줘서 고마워.\n응, 화해 성공하고 나면 같이 시원한 맥주 한 잔 하러 가자."
4510,일상 대화,"요즘 팀장님 때문에 스트레스 많이 받는다며? 괜찮아?\n말도 마. 사소한 것까지 꼬투리 잡으시니까 출근하기가 무서울 정도야.\n그럴 땐 너무 감정적으로 받아들이지 마. 업무적으로만 생각하려고 노력해 봐.\n나도 그러고 싶은데 자존감을 깎아먹는 말을 하시니까 자꾸 위축돼.\n비슷한 경험이 있는 선배한테 조언을 구해보는 건 어때? 혼자 앓으면 병 된다.\n응, 조만간 동기들 모임 가서 얘기 좀 해보려고. 너한테 말하는 것만으로도 좀 낫네.\n그래. 퇴근하고 맛있는 거 먹으면서 다 잊어버려. 내가 맛집 알아봐 줄게.\n고마워. 너 같은 친구가 곁에 있어서 정말 다행이야.\n우리가 벌써 몇 년 지기인데. 힘들면 언제든 연락해.\n응. 내일은 좀 더 당당하게 출근해 볼게."
4511,일상 대화,"너희는 첫인상이랑 실제 성격이랑 달랐던 사람 있어?\n난 너! 처음에 되게 차가워 보여서 말 걸기 무서웠거든.\n맞아, 나도 그랬어. 근데 알고 보니까 이렇게 웃음 많고 털털할 줄 몰랐지.\n내가 낯을 좀 가려서 그래. 친해지면 아낌없이 주는 나무인데 말이야.\n사람은 겉모습만 보고 판단하면 안 된다는 걸 너 보면서 다시 느껴.\n나도 예전엔 선입견이 강했는데 요즘은 대화를 많이 해보려고 노력해.\n맞아. 대화하다 보면 의외의 공통점을 발견할 때가 많더라고.\n우리도 처음엔 어색했는데 지금은 가족보다 더 자주 보잖아.\n이게 다 우리가 서로 마음을 열어서 그런 거야. 이 인연 소중히 하자.\n그래. 우리 평생 갈 조합이니까 앞으로도 잘 부탁해."
4512,일상 대화,"오랜만에 고향 친구들 만난다더니 잘 다녀왔어?\n응, 10년 만에 봤는데 어제 본 것처럼 편하더라. 역시 고향 친구가 최고야.\n다들 많이 변했어? 사는 모습들이 제각각일 것 같은데.\n외모는 조금 변했어도 목소리나 말투는 그대로더라고. 옛날 얘기에 시간 가는 줄 몰랐어.\n그 시절로 돌아간 기분이었겠다. 부러워, 난 연락 끊긴 친구들이 많거든.\n지금이라도 먼저 연락해 봐. 생각보다 반갑게 받아주는 친구들 많을 거야.\n그럴까? 사실 거절당할까 봐 조금 망설여지긴 해.\n먼저 용기 내는 사람이 좋은 인연을 얻는 법이지. 오늘 한 명한테만 해봐.\n알겠어. 중학교 때 단짝이었던 친구한테 메시지 하나 보내볼게.\n응. 분명히 그 친구도 네 연락 기다리고 있었을 거야."
4513,일상 대화,"너는 연인이랑 싸우면 바로 푸는 편이야 아니면 시간이 좀 필요해?\n난 감정이 격해졌을 때는 일단 혼자만의 시간을 가져. 안 그러면 실언할까 봐.\n그것도 좋지만 상대방은 답답해할 수도 있겠는데? 바로 대화하는 걸 선호할 수도 있잖아.\n그래서 미리 양해를 구해. 한 시간만 진정하고 얘기하자고 말이야.\n오, 합리적인 방법이다. 무작정 잠수 타는 것보다 훨씬 건강한 관계네.\n응. 머리가 좀 식어야 상대방 입장도 이해하게 되더라고. 넌 어때?\n난 바로 풀어야 잠이 와. 안 그러면 밤새 고민하느라 다음 날 지장이 크거든.\n사람마다 성향이 다르니까 서로 맞춰가는 과정이 꼭 필요한 것 같아.\n맞아. 대화 방식만 잘 맞아도 싸움의 절반은 줄어든다더라.\n우리도 서로 서운한 거 있으면 참지 말고 제때 말하자.\n그래. 말 안 하면 모르니까 우리 더 많이 표현하고 살자."
4514,일상 대화,"새로 들어온 신입 사원이 일을 너무 잘해서 기특해.\n오, 운이 좋네! 보통 가르치는 게 더 일인데 손이 많이 안 가나 봐?\n응, 센스가 있어서 하나를 알려주면 열을 알아. 질문하는 수준도 높더라고.\n그런 후배 있으면 일할 맛 나지. 커피라도 한 잔 사주면서 칭찬 많이 해줘.\n이미 아끼는 후배 됐어. 칭찬하니까 더 열심히 하려고 하더라고.\n사람 관계가 참 신기해. 좋은 에너지를 주면 그대로 돌아오는 것 같아.\n맞아. 나도 예전에 좋은 선배님들 밑에서 배워서 그대로 실천하려는 중이야.\n너도 좋은 선배니까 그런 후배가 들어온 걸 거야. 팀 분위기 좋아지겠네.\n응. 덕분에 나도 초심으로 돌아가서 더 열심히 하게 돼.\n보기 좋다. 나중에 그 후배랑 다 같이 회식 한 번 해."
4515,일상 대화,"얘들아, 나 이번에 결혼식 초대받았는데 축의금 얼마나 해야 할까?\n엄청 친한 사이면 20만 원 정도 하고, 보통이면 10만 원이 적당하지 않을까?\n요즘 식비가 올라서 5만 원은 좀 적은 느낌이긴 하더라.\n직장 동료면 10만 원이 국룰인 것 같아. 밥 안 먹으면 5만 원도 괜찮고.\n난 친한 친구라 20만 원 하고 싶은데 요즘 사정이 좀 안 좋아서 고민이야.\n그럴 땐 마음이 중요한 거지. 친구도 네 상황 이해해 줄 거야.\n맞아. 돈보다 직접 가서 축하해 주는 게 친구한테는 더 큰 힘이 돼.\n그래도 나중에 내가 미안할 것 같아서. 정성 담긴 선물이라도 따로 할까?\n오, 신혼집에 필요한 소형 가전 같은 거 선물하면 기억에 남겠다.\n그거 좋은 생각이다! 센스 있는 선물로 네 진심을 보여줘."
4516,일상 대화,"너는 거절하는 게 힘들지 않아? 난 부탁받으면 거절을 못 하겠어.\n나도 예전엔 그랬는데, 지금은 감당 못 할 일은 정중하게 거절해.\n상대방이 서운해할까 봐 걱정되지는 않아? 난 그게 제일 무서워.\n내가 힘들어서 지치면 결국 그 관계도 망가지더라고. 내 상황을 솔직히 말해.\n듣고 보니 그렇네. 무리해서 도와줬다가 나중에 생색내게 되면 더 별로잖아.\n맞아. ""지금은 바빠서 도와주기 힘들 것 같아""라고 부드럽게 말해봐.\n연습이 좀 필요할 것 같아. 나 자신을 먼저 챙기는 법을 배워야지.\n응. 진정한 친구라면 네 거절을 충분히 이해하고 존중해 줄 거야.\n고마워. 오늘부터는 내 에너지 범위를 넘어서는 일은 안 하려고.\n좋은 변화야. 네가 편안해야 남도 도울 수 있는 여유가 생기는 법이니까."
4517,일상 대화,"요즘 부모님 건강이 예전 같지 않으셔서 걱정이야.\n세월이 야속하지. 자주 연락드리고 찾아뵙는 게 최고의 효도인 것 같아.\n응, 주말마다 내려가려고 하는데 피곤하다는 핑계로 가끔 거르기도 해.\n계실 때 잘하라는 말이 그냥 있는 게 아니더라. 나중에 후회하지 말고 다녀와.\n맞아. 이번 주말에는 꼭 내려가서 같이 식사하고 산책도 하려고.\n부모님은 네 얼굴 보는 것만으로도 보약 드신 기분일 거야.\n용돈도 조금 챙겨 드려야겠다. 좋아하시는 모습 보면 나도 기쁘거든.\n그럼. 표현은 서툴러도 자식 생각하시는 마음은 다 똑같으시지.\n너도 부모님께 안부 전화 한 통 드려. 이따 나랑 같이 쇼핑몰 가서 선물 고를래?\n좋지. 우리 같이 부모님 취향에 맞는 걸로 골라보자."
4518,일상 대화,"너는 사람 만날 때 어떤 점을 제일 중요하게 생각해?\n난 예의를 제일 중요하게 봐. 식당 직원분들께 대하는 태도 같은 거 있잖아.\n오, 공감해. 약자에게 대하는 태도가 그 사람의 본모습이라고 하더라고.\n맞아. 본인보다 아래라고 생각하는 사람에게 함부로 하면 정이 확 떨어져.\n난 대화할 때 경청해 주는 사람이 좋더라. 자기 얘기만 하는 사람은 피곤해.\n리액션 잘 해주고 내 말을 귀담아들어 주면 존중받는 기분이 들지.\n그런 사람들과 있으면 시간이 금방 가고 마음도 따뜻해지는 것 같아.\n우리 주변에도 그런 좋은 사람들만 남겨두자. 관계의 양보다 질이 중요하니까.\n맞아. 너랑 대화하면 항상 배울 점이 많아서 좋아.\n나도 그래. 우리 서로에게 좋은 영향력을 주는 친구가 되자."
4519,일상 대화,"친구 사이에 비밀을 다 공유해야 한다고 생각해?\n아니, 아무리 친해도 각자의 프라이버시는 존중해 줘야 한다고 봐.\n난 말 안 하면 왠지 서운하던데. 우리 사이에 숨기는 게 있나 싶어서.\n숨기는 게 아니라 말할 준비가 안 된 걸 수도 있어. 기다려주는 것도 우정이야.\n그럴 수도 있겠다. 내가 너무 내 기준만 강요했던 것 같네.\n사람마다 상처를 치유하는 방식이 다르잖아. 믿고 곁을 지켜주는 게 최고야.\n알겠어. 친구가 먼저 말해줄 때까지 묻지 않고 묵묵히 기다려줄게.\n응. 그 친구도 네가 믿어주는 걸 느끼면 고마워할 거야.\n인간관계는 정말 적당한 거리를 유지하는 게 제일 어려운 것 같아.\n맞아. 너무 가깝지도 멀지도 않은 그 적정선을 찾는 게 평생 숙제지."
4520,일상 대화,"요새 동호회 사람들과 너무 자주 만나는 거 아니야?\n응, 마음 맞는 사람들이 모여서 그런지 매주 봐도 즐거워.\n취미가 같으니까 대화 주제가 끊이지 않겠다. 부러운걸.\n응. 사회에서 만난 관계라 적당히 예의 지키면서 지내니까 더 편해.\n가끔은 기존 친구들보다 더 깊은 얘기를 할 때도 있어?\n가끔 그래. 같은 고민을 하고 있는 사람들이라 공감이 더 잘 되거든.\n새로운 사람들을 만나면 시야가 넓어지는 기분이 들어서 좋지.\n맞아. 너도 집에만 있지 말고 뭐라도 하나 시작해 봐. 추천해 줄까?\n응. 나도 고인 물이 된 기분이라 변화가 좀 필요해.\n그럼 이번 주에 우리 모임 한 번 놀러 올래? 분위기 정말 좋아."
4521,일상 대화,룸메이트랑 생활 패턴이 너무 달라서 고민이야.\n난 일찍 자는데 친구는 밤늦게까지 불 켜고 활동하니까 잠을 설쳐.\n그건 정말 스트레스겠다. 한 번 진지하게 대화해 봤어?\n말해봤는데 알겠다고 하고는 며칠 지나면 다시 똑같아지더라고.\n생활 습관은 고치기가 쉽지 않지. 아예 규칙을 정해서 종이에 써 붙여봐.\n포스트잇에 적어서 화장실 거울에 붙여둘까? 좀 유치해 보일까 봐 걱정돼.\n유치한 게 문제가 아니라 네 수면권이 보장되어야지. 확실하게 말해.\n그래. 오늘 저녁에 같이 맥주 한 잔 하면서 최종적으로 협상해 보려고.\n응. 도저히 안 맞으면 방을 따로 쓰는 것도 고려해 봐. 건강이 우선이야.\n고마워. 좋게 해결됐으면 좋겠다. 우리 사이 멀어지지 않게.
4522,일상 대화,"너는 누구랑 있어도 대화를 참 잘 이끌어가는 것 같아.\n비결은 질문이야. 상대방이 관심 있어 할 만한 주제를 계속 던지거든.\n난 질문을 해도 단답형으로 돌아오면 금방 막히던데.\n그럴 땐 공감대를 찾아야 해. 날씨나 최근 유행하는 드라마 같은 거 말이야.\n아, 열린 질문을 하는 게 중요하겠구나. ""네/아니오""로 안 끝나는 거.\n정답이야. 그리고 상대방의 대답에서 키워드를 뽑아서 다시 질문해 봐.\n오, 역시 대화의 기술이 있구나. 나도 연습하면 너처럼 될 수 있을까?\n당연하지. 리액션만 잘해줘도 반은 먹고 들어가. 너 웃음소리 좋잖아.\n내 웃음소리가 장점이 될 수 있구나. 자신감 얻고 간다.\n응. 다음에 모르는 사람 만날 때 오늘 말한 거 꼭 써먹어 봐."
4523,일상 대화,"요즘 친구들이 다 결혼하고 나니까 나만 혼자 남겨진 기분이야.\n다들 가정이 생기면 예전만큼 자주 보긴 힘들지. 하지만 그게 네 잘못은 아니야.\n응, 나도 축하해 주고 싶지만 한편으론 소외감이 느껴져서 우울해.\n혼자 있는 시간을 즐기는 법을 배워보는 건 어때? 오히려 자유롭잖아.\n맞아. 눈치 안 보고 내가 하고 싶은 거 다 할 수 있다는 장점은 있지.\n새로운 취미를 만들거나 자기계발에 투자해 봐. 네 가치를 높이는 시간으로 써.\n그러다 보면 또 좋은 인연이 나타날 수도 있고 말이야.\n응. 남들의 속도에 맞추지 말고 내 삶의 질을 높이는 데 집중해 볼게.\n좋은 생각이야. 내가 맛있는 거 사줄 테니까 우울해하지 마.\n역시 너밖에 없다. 오늘 퇴근하고 당장 만나자!"
4524,일상 대화,"너는 첫눈에 반하는 사랑을 믿어?\n난 금사빠(금방 사랑에 빠지는 사람) 스타일이라서 첫눈에 반한 적 많아.\n와, 부럽다. 난 신중한 편이라 오래 두고 봐야 마음이 열리거든.\n첫눈에 반하면 그 설렘이 엄청나잖아. 온 세상이 핑크빛으로 보여.\n근데 금방 식기도 하지 않아? 겉모습만 보고 판단하는 거니까.\n그럴 때도 있지. 하지만 그 순간의 감정에 충실한 것도 나쁘지 않아.\n난 은은하게 타오르는 불꽃 같은 사랑이 더 좋아. 오래가는 게 중요하니까.\n각자 연애 스타일이 다른 거지. 정답은 없는 것 같아.\n맞아. 서로의 속도를 맞춰줄 수 있는 사람을 만나는 게 제일 큰 복이지.\n너도 조만간 운명적인 만남이 있을 거야. 내가 기도해 줄게."
4525,일상 대화,"이번 프로젝트 마감 기한 맞출 수 있을까? 일이 생각보다 너무 많네.\n최대한 서두르고 있긴 한데 데이터 정리가 늦어져서 걱정이야.\n지원 요청이라도 해볼까? 옆 팀에 남는 인원이 있는지 물어봐.\n괜히 눈치 보여서 말 못 하겠어. 일단 오늘 야근하면서 끝내보려고.\n야근도 하루 이틀이지 몸 상하겠다. 내가 조금이라도 도와줄까?\n정말? 그럼 이 도표 그리는 것만 좀 부탁해도 될까?\n당연하지. 이건 내가 금방 할 수 있으니까 걱정 마.\n고마워, 덕분에 오늘 안에는 집에 갈 수 있겠다.\n다 끝내고 시원한 맥주 한 잔 하러 가자.\n좋아! 얼른 마무리하고 나가자."
4526,일상 대화,"요즘 이직 생각 중이야? 자꾸 구인 사이트 보고 있길래.\n지금 회사가 비전이 없는 것 같아서 고민이야. 연봉 협상도 잘 안됐고.\n조건 좋은 곳 있으면 옮기는 게 맞지. 포트폴리오는 준비했어?\n틈틈이 정리하고 있어. 그런데 경력 기술서 쓰는 게 생각보다 어렵네.\n성과 위주로 수치화해서 적는 게 중요해. 내가 한 번 봐줄까?\n응, 전문가인 네가 봐주면 든든하지. 조만간 메일로 보낼게.\n자신감 가져. 넌 일 잘하니까 어디서든 환영받을 거야.\n말이라도 고맙다. 요즘 자존감이 좀 떨어졌었거든.\n새로운 시작을 응원할게. 좋은 소식 있으면 제일 먼저 알려줘.\n당연하지. 너한테는 맛있는 거 쏠게."
